0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.15"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.15"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.16"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.16"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.17"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.17"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.18"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.18"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.19"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.19"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.20"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.20"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.21"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.21"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
