SiteName	ProductName	PeriodName	ScenarioID	ScenarioStepNumber	TargetServiceLevel	OptimizedAverageServiceLevel	ServiceType	SafetyStock	ExtraSafetyStock	USFSafetyStock	TotalSafetyStock	SafetyStockDOS	SafetyStockCost	Coverage	DemandMean	DemandStdDev	DemandClass	SourceName	DestinationName	BOMName	Mode	ServiceTime	ImmediateLeadTime	MaxLeadTime	BatchSize	RecommendedPolicy	PolicyParameter1	PolicyParameter2	ExpectedType1Service	ExpectedType2Service	ExpectedType3Service	LeadTimeDemandDistribution	LeadTimeDemandMean	LeadTimeDemandStdDev	AverageBackorders	AverageInventory	AverageOrderQty	SourcingType	RQPolicyParam1	RQPolicyParam2	BSPolicyParam1	BSPolicyParam2	sSPolicyParam1	sSPolicyParam2	TSPolicyParam1	TSPolicyParam2	SafetyStockValue	ProductSet	CycleStock	CycleStockCost	WorkInProgressInventory	WorkInProgressInventoryCost	IncomingInTransitInventory	IncomingInTransitInventoryCost	TotalInventory	TotalInventoryCost	TotalInventoryValue	Status	SubModelID
	Bulk_02	PERIOD_001	0	1	0.95000	0.00000	Type1																																									1										Skipped	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								15.61290	36.23780	Slow-HighlyVariable	DC_1:1	CZ_2:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								5.83871	22.60988	ExtremelySlow	DC_1:1	CZ_7:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								10.53226	19.83471	Slow-LowVariable	DC_1:1	CZ_1:1:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								11.64516	30.78262	Slow-HighlyVariable	DC_1:1	CZ_8:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								15.22581	29.88947	Slow-HighlyVariable	DC_4:2	CZ_5:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								12.06452	25.85593	Slow-HighlyVariable	DC_4:2	CZ_6:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								16.83871	29.91109	Slow-HighlyVariable	DC_4:2	CZ_1:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								23.41935	33.95760	Slow-HighlyVariable	DC_1:2	CZ_2:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								12.06452	26.57936	Slow-HighlyVariable	DC_1:2	CZ_7:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								16.96774	32.63075	Lumpy	DC_1:2	CZ_8:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								21.41935	40.35408	Slow-LowVariable	DC_6:1	CZ_3:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								15.38710	35.68069	Slow-LowVariable	DC_6:1	CZ_4:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								19.61290	35.91441	Slow-HighlyVariable	DC_6:2	CZ_3:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1								16.58065	32.38289	Slow-HighlyVariable	DC_6:2	CZ_4:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								12.09677	32.00558	Slow-HighlyVariable	DC_4:1	CZ_5:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								15.12903	35.14801	Slow-HighlyVariable	DC_4:1	CZ_6:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1								10.53226	19.83471	Slow-LowVariable	DC_4:1	CZ_1:1:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	Bulk_02	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000			ExtremelySlow	PLANT2:2	FILLING PLANT:6		1	183.00000	4.00000	26.00000	1.00000																							1										Skipped	1
	Bulk_02	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000			ExtremelySlow	PLANT2:2	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02	Make		10.00000	22.00000	1.00000																							1										Skipped	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	250.96774	209.18787	Smooth	PLANT2:1	FILLING PLANT:3		1	0.00000	10.00000	32.00000	1.00000																							1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	1142.00000	0.00000	0.00000	1142.00000	4.55039	349.17041	11.00000	250.96774	209.18787	Smooth	PLANT2:1	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01	Make		10.00000	22.00000	1.00000																							1										Success	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.93548	418.37574	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	752.90323	627.56361	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1003.87097	836.75149	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.93548	418.37574	Smooth	PLANT2:3	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:3	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	752.90323	627.56361	Smooth	PLANT2:4	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:4	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1003.87097	836.75149	Smooth	PLANT2:5	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:5	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1	940.00000	0.00000	0.00000	940.00000	7.95306	958.02740	20.00000	118.19355	115.93573	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:4			20.00000	0.00000	42.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:1	FG_01_BOM_FILLING PLANT_FG_01	Make		10.00000	42.00000	1.00000																							1										Success	1
	Pack_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:1		ComponentInBOM	1.00000																										1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:1		ComponentInBOM	10.00000																										1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1	126.00000	0.00000	0.00000	126.00000	2.88799	128.41644	1.00000	43.62903	61.36204	Slow-HighlyVariable	FILLING PLANT:4	DC_1:1		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1	119.00000	0.00000	0.00000	119.00000	3.15164	121.28219	1.00000	37.75806	58.36250	Slow-HighlyVariable	FILLING PLANT:4	DC_4:1		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_001	0	1	0.95000	0.00000	Type1	98.00000	0.00000	0.00000	98.00000	2.66258	99.87945	1.00000	36.80645	47.12142	Slow-LowVariable	FILLING PLANT:4	DC_6:1		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1	978.00000	0.00000	0.00000	978.00000	7.36589	1196.10740	20.00000	132.77419	120.62413	Erratic	FILLING PLANT:2	FILLING PLANT:5			20.00000	0.00000	42.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	FILLING PLANT:2	FILLING PLANT:2	FG_02_BOM_FILLING PLANT_FG_02	Make		10.00000	42.00000	1.00000																							1										Success	1
	Pack_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	FILLING PLANT:2	FILLING PLANT:2		ComponentInBOM	1.00000																										1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	FILLING PLANT:2	FILLING PLANT:2		ComponentInBOM	10.00000																										1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1	107.00000	0.00000	0.00000	107.00000	2.03998	130.86247	1.00000	52.45161	51.63257	Slow-HighlyVariable	FILLING PLANT:5	DC_1:2		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1	117.00000	0.00000	0.00000	117.00000	2.65132	143.09260	1.00000	44.12903	56.95714	Slow-HighlyVariable	FILLING PLANT:5	DC_4:2		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_001	0	1	0.95000	0.00000	Type1	103.00000	0.00000	0.00000	103.00000	2.84581	125.97041	1.00000	36.19355	50.32522	Lumpy	FILLING PLANT:5	DC_6:2		1	0.00000	1.00000	43.00000	1.00000																							1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	FILLING PLANT:3	FILLING PLANT:1	FG_01_BOM_FILLING PLANT_FG_01		10.00000	0.00000	32.00000	1.00000																							1										Success	1
	Bulk_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	FILLING PLANT:3	FILLING PLANT:2	FG_02_BOM_FILLING PLANT_FG_02		10.00000	0.00000	32.00000	1.00000																							1										Success	1
	Pack_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	PACK SUPPLIER:1	FILLING PLANT:1		1	0.00000	1.00000	1.00000	1.00000																							1										Success	1
	Pack_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.19355	115.93573	Slow-HighlyVariable	PACK SUPPLIER:1	PACK SUPPLIER:1		Make		0.00000	0.00000	1.00000																							1										Success	1
	Pack_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	PACK SUPPLIER:2	FILLING PLANT:2		1	0.00000	1.00000	1.00000	1.00000																							1										Success	1
	Pack_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.77419	120.62413	Erratic	PACK SUPPLIER:2	PACK SUPPLIER:2		Make		0.00000	0.00000	1.00000																							1										Success	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.93548	418.37574	Smooth	PLANT1:1	PLANT2:3		1	0.00000	1.00000	12.00000	1.00000																							1										Success	1
	000001	PERIOD_001	0	1	0.95000	0.00000	Type1	2283.00000	7717.00000	0.00000	10000.00000	19.92288	1019.17808	11.00000	501.93548	418.37574	Smooth	PLANT1:1	PLANT1:1	INTERMEDIATE_01_BOM_PLANT1_000001	Make		10.00000	11.00000	1.00000																							1										Success	1
	Raw_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1505.80645	1255.12723	Smooth	PLANT1:1	PLANT1:1		ComponentInBOM	1.00000																										1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.93548	418.37574	Smooth	PLANT1:1	PLANT1:1		ComponentInBOM	1.00000																										1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	752.90323	627.56361	Smooth	PLANT1:2	PLANT2:4		1	0.00000	1.00000	12.00000	1.00000																							1										Success	1
	000002	PERIOD_001	0	1	0.95000	0.00000	Type1	3424.00000	6576.00000	0.00000	10000.00000	13.28192	1528.76712	11.00000	752.90323	627.56361	Smooth	PLANT1:2	PLANT1:2	INTERMEDIATE_02_BOM_PLANT1_000002	Make		10.00000	11.00000	1.00000																							1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2258.70968	1882.69084	Smooth	PLANT1:2	PLANT1:2		ComponentInBOM	1.00000																										1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	752.90323	627.56361	Smooth	PLANT1:2	PLANT1:2		ComponentInBOM	1.00000																										1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.93548	418.37574	Smooth	PLANT1:4	PLANT1:1	INTERMEDIATE_01_BOM_PLANT1_000001		1.00000	0.00000	1.00000	1.00000																							1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	752.90323	627.56361	Smooth	PLANT1:4	PLANT1:2	INTERMEDIATE_02_BOM_PLANT1_000002		1.00000	0.00000	1.00000	1.00000																							1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1003.87097	836.75149	Smooth	PLANT1:3	PLANT2:5		1	0.00000	1.00000	12.00000	1.00000																							1										Success	1
	000003	PERIOD_001	0	1	0.95000	0.00000	Type1	4565.00000	5435.00000	0.00000	10000.00000	9.96144	2038.35616	11.00000	1003.87097	836.75149	Smooth	PLANT1:3	PLANT1:3	INTERMEDIATE_03_BOM_PLANT1_000003	Make		10.00000	11.00000	1.00000																							1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1003.87097	836.75149	Smooth	PLANT1:3	PLANT1:3		ComponentInBOM	1.00000																										1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2258.70968	1882.69084	Smooth	PLANT1:5	PLANT1:2	INTERMEDIATE_02_BOM_PLANT1_000002		1.00000	0.00000	1.00000	1.00000																							1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1003.87097	836.75149	Smooth	PLANT1:5	PLANT1:3	INTERMEDIATE_03_BOM_PLANT1_000003		1.00000	0.00000	1.00000	1.00000																							1										Success	1
	Raw_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1505.80645	1255.12723	Smooth	RAW MATERIAL SUPPLIER:2	PLANT1:1		1	0.00000	1.00000	1.00000	1.00000																							1										Success	1
	Raw_02	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1505.80645	1255.12723	Smooth	RAW MATERIAL SUPPLIER:2	RAW MATERIAL SUPPLIER:2		Make		0.00000	0.00000	1.00000																							1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1254.83871	1045.93936	Smooth	RAW MATERIAL SUPPLIER:1	PLANT1:4		1	0.00000	1.00000	1.00000	1.00000																							1										Success	1
	Raw_01	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1254.83871	1045.93936	Smooth	RAW MATERIAL SUPPLIER:1	RAW MATERIAL SUPPLIER:1		Make		0.00000	0.00000	1.00000																							1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3262.58065	2719.44233	Smooth	RAW MATERIAL SUPPLIER:3	PLANT1:5		1	0.00000	1.00000	1.00000	1.00000																							1										Success	1
	Raw_03	PERIOD_001	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3262.58065	2719.44233	Smooth	RAW MATERIAL SUPPLIER:3	RAW MATERIAL SUPPLIER:3		Make		0.00000	0.00000	1.00000																							1										Success	1
	Bulk_02	PERIOD_002	0	1	0.95000	0.00000	Type1																																									1										Skipped	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								21.44828	38.81788	Slow-HighlyVariable	DC_1:1	CZ_2:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								12.58621	32.11421	Slow-HighlyVariable	DC_1:1	CZ_7:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								7.86207	17.55954	Slow-LowVariable	DC_1:1	CZ_1:1:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								19.58621	39.09377	Slow-HighlyVariable	DC_1:1	CZ_8:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								11.20690	22.97418	Slow-HighlyVariable	DC_4:2	CZ_5:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								19.65517	34.27648	Slow-HighlyVariable	DC_4:2	CZ_6:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								12.58621	24.97787	Slow-HighlyVariable	DC_4:2	CZ_1:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								13.24138	27.89733	Slow-HighlyVariable	DC_1:2	CZ_2:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								16.20690	32.92457	Slow-HighlyVariable	DC_1:2	CZ_7:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								12.17241	26.34126	Slow-HighlyVariable	DC_1:2	CZ_8:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								12.79310	32.60519	Slow-HighlyVariable	DC_6:1	CZ_3:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								12.89655	32.86699	Slow-HighlyVariable	DC_6:1	CZ_4:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								10.93103	24.77892	Lumpy	DC_6:2	CZ_3:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_02	PERIOD_002	0	1	0.95000	0.00000	Type1								10.72414	23.50820	Slow-HighlyVariable	DC_6:2	CZ_4:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								21.48276	38.88042	Slow-HighlyVariable	DC_4:1	CZ_5:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								9.55172	28.65507	Slow-HighlyVariable	DC_4:1	CZ_6:1		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1								7.86207	17.55954	Slow-LowVariable	DC_4:1	CZ_1:1:2		1	0.00000	0.00000	43.00000	1.00000																							1										Success	1
	Bulk_02	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000			ExtremelySlow	PLANT2:2	FILLING PLANT:6		1	11.00000	4.00000	26.00000	1.00000																							1										Skipped	1
	Bulk_02	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000			ExtremelySlow	PLANT2:2	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02	Make		10.00000	22.00000	1.00000																							1										Skipped	1
	000001	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	000002	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	000003	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:2	PLANT2:2		ComponentInBOM	1.00000																										1										Success	1
	Bulk_01	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	232.79310	188.12598	Smooth	PLANT2:1	FILLING PLANT:3		1	0.00000	10.00000	32.00000	1.00000																							1										Success	1
	Bulk_01	PERIOD_002	0	1	0.95000	0.00000	Type1	1027.00000	0.00000	0.00000	1027.00000	4.41164	293.75014	11.00000	232.79310	188.12598	Smooth	PLANT2:1	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01	Make		10.00000	22.00000	1.00000																							1										Success	1
	000001	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	465.58621	376.25196	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000002	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	698.37931	564.37794	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000003	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	931.17241	752.50392	Smooth	PLANT2:1	PLANT2:1		ComponentInBOM	1.00000																										1										Success	1
	000001	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	465.58621	376.25196	Smooth	PLANT2:3	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000001	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:3	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000002	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	698.37931	564.37794	Smooth	PLANT2:4	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000002	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:4	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000003	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	931.17241	752.50392	Smooth	PLANT2:5	PLANT2:1	BULK_01_BOM_PLANT2_BULK_01		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	000003	PERIOD_002	0	1	0.95000	0.00000	Type1		0.00000	0.00000		1.00000		0.00000				PLANT2:5	PLANT2:2	BULK_02_BOM_PLANT2_BULK_02		1.00000	0.00000	12.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1	906.00000	0.00000	0.00000	906.00000	7.18654	863.80274	20.00000	126.06897	111.68704	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:4			20.00000	0.00000	42.00000	1.00000																							1										Success	1
	FG_01	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	126.06897	111.68704	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:1	FG_01_BOM_FILLING PLANT_FG_01	Make		10.00000	42.00000	1.00000																							1										Success	1
	Pack_01	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	126.06897	111.68704	Slow-HighlyVariable	FILLING PLANT:1	FILLING PLANT:1		ComponentInBOM	1.00000																										1										Success	1
